"","nume","pret","reducere","sortimente","Date","RobotName","RobotVersion","Sortiment","Post_cheltuieli"
"2199","Germeni de grau spelta Biovega 150g","499 Lei/bucata","","Salate si plante aromatice",20170803,"carrefour.js","v1",NA,NA
"2200","Germeni de lucerna cu chimen dulce Biovega 75g","599 Lei/bucata","","Salate si plante aromatice",20170803,"carrefour.js","v1",NA,NA
"2201","Germeni de lucerna cu trifoi rosu Biovega 75g","599 Lei/bucata","","Salate si plante aromatice",20170803,"carrefour.js","v1",NA,NA
"2202","Germeni de mustar Biovega 75g","599 Lei/bucata","","Salate si plante aromatice",20170803,"carrefour.js","v1",NA,NA
"2203","Germeni de ridiche Biovega 75g","599 Lei/bucata","","Salate si plante aromatice",20170803,"carrefour.js","v1",NA,NA
"2204","Ghimbir 200g","249 Lei/bucata","","Legume proaspete",20170803,"carrefour.js","v1",NA,NA
"2205","Ghimbir macinat Kamis 15g","270 Lei/bucata",NA,"Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"2206","Ghimbir macinat Kotanyi 22g","250 Lei/bucata","","Sare si condimente",20170803,"carrefour.js","v1",NA,NA
"2207","Ghimbir Orlando'S 100g","649 Lei/bucata","","Fructe confiate si mixuri",20170803,"carrefour.js","v1",NA,NA
"2208","Glazura cu gust de ciocolata neagra Dr.Oetker 100g","450 Lei/bucata","","Cofetarie si patiserie",20170803,"carrefour.js","v1",NA,NA
"2209","Glazura cu gust de ciocolata neagra si alba Dr.Oetker Duo 100g","450 Lei/bucata",NA,"Cofetarie si patiserie",20170803,"carrefour.js","v1",NA,NA
"2210","Gnocchi nr.85 Barilla 500g","577 Lei/bucata","","Orez si paste fainoase",20170803,"carrefour.js","v1",NA,NA
"2211","Gogosari in otet Carrefour 670g","365 Lei/bucata","","Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"2212","Gogosari in otet Carrefour 670g","365 Lei/bucata","","Produse de post",20170803,"carrefour.js","v1",NA,NA
"2213","Gogosari in otet Darinne 1.62kg","1860 Lei/bucata",NA,"Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"2214","Gogosari in otet Darinne 4.1kg","4320 Lei/bucata",NA,"Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"2215","Gogosari in otet Darinne 680g","789 Lei/bucata",NA,"Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"2216","Gogosari in otet Globus 720ml","670 Lei/bucata",NA,"Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"2217","Gogosari in otet Home Garden 720ml","655 Lei/bucata",NA,"Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"2218","Gogosari in otet Rossa'C 670ml","527 Lei/bucata",NA,"Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"2219","Gogosari in otet Rossa'C 670ml","527 Lei/bucata","","Produse de post",20170803,"carrefour.js","v1",NA,NA
"2220","Gogosari sferturi in otet Defne 1.35kg","1695 Lei/bucata",NA,"Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"2221","Gogosari sferturi in otet Defne 600g","720 Lei/bucata","","Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"2222","Gogosari sferturi in otet Defne 600g","720 Lei/bucata","","Produse de post",20170803,"carrefour.js","v1",NA,NA
"2223","Gorgonzola Cremoso Galbani 150g","1140 Lei/bucata",NA,"Lactate",20170803,"carrefour.js","v1",NA,NA
"2224","Gorgonzola D.O.P. Solo Italia 150g","1358 Lei/bucata",NA,"Lactate",20170803,"carrefour.js","v1",NA,NA
"2225","Gorgonzola Erborinata Galbani per kg","8869 Lei/kg",NA,"Lactate",20170803,"carrefour.js","v1",NA,NA
"2226","Gorgonzola Piccante Galbani 150g","1180 Lei/bucata",NA,"Lactate",20170803,"carrefour.js","v1",NA,NA
"2227","Gorgonzola Solo Italia per kg","6660 Lei/kg",NA,"Lactate",20170803,"carrefour.js","v1",NA,NA
"2228","Gouda bucata Frico 265 g","1040 Lei/bucata",NA,"Lactate",20170803,"carrefour.js","v1",NA,NA
"2229","Gouda Felii Frico 150 g","670 Lei/bucata",NA,"Lactate",20170803,"carrefour.js","v1",NA,NA
"2230","Gouda Paladin per kg","3430 Lei/kg",NA,"Lactate",20170803,"carrefour.js","v1",NA,NA
"2231","Grana Padano Galbani 200g","1945 Lei/bucata",NA,"Lactate",20170803,"carrefour.js","v1",NA,NA
"2232","Grana Padano Galbani per kg","12702 Lei/kg",NA,"Lactate",20170803,"carrefour.js","v1",NA,NA
"2233","Grana Padano Zarpellon per kg","8050 Lei/kg",NA,"Lactate",20170803,"carrefour.js","v1",NA,NA
"2234","Grangusto Galbani 100g","1079 Lei/bucata",NA,"Lactate",20170803,"carrefour.js","v1",NA,NA
"2235","Grantortello cu prosciutto crudo Fini Gli Autentici 250g","861 Lei/bucata","","Mancare gata preparata",20170803,"carrefour.js","v1",NA,NA
"2236","Grantortello cu ricotta si spanac Fini Granclassici 250g","830 Lei/bucata","","Mancare gata preparata",20170803,"carrefour.js","v1",NA,NA
"2237","Granule de branza Cottage Cheese Prodlacta 175g","400 Lei/bucata",NA,"Lactate",20170803,"carrefour.js","v1",NA,NA
"2238","Gris de grau 500g","129 Lei/bucata","","Faina, malai, gris, pesmet",20170803,"carrefour.js","v1",NA,NA
"2239","Gris de grau Baneasa 500g","250 Lei/bucata","","Faina, malai, gris, pesmet",20170803,"carrefour.js","v1",NA,NA
"2240","Gris desert Dr.Oetker 95g","185 Lei/bucata","","Cofetarie si patiserie",20170803,"carrefour.js","v1",NA,NA
"2241","Gris Dobrogea 500g","235 Lei/bucata","","Faina, malai, gris, pesmet",20170803,"carrefour.js","v1",11101,111
"2242","Gris Titan 500g","260 Lei/bucata","","Faina, malai, gris, pesmet",20170803,"carrefour.js","v1",NA,NA
"2243","Grisine cu aroma de branza Pavi 100g","149 Lei/bucata",NA,"Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"2244","Grisine cu aroma de smantana Pavi 100g","149 Lei/bucata",NA,"Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"2245","Grisine cu ulei vegetal si rozmarin Roberto 150g","715 Lei/bucata",NA,"Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"2246","Grisine cu ulei vegetal si untura Roberto 250g","829 Lei/bucata","-17%","Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"2247","Grisine cu ulei vegetal, untura si rozmarin Roberto 250g","1135 Lei/bucata",NA,"Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"2248","Grisine cu ulei vegetal, untura si susan Roberto 150g","650 Lei/bucata",NA,"Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"2249","Grisine Mulino Bianco Torinesi 125g","440 Lei/bucata","","Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"2250","Grisine sarate cu ulei vegetal Roberto 150g","628 Lei/bucata",NA,"Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"2251","Grisine simple Pavi 100g","149 Lei/bucata","","Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"2252","Grisine simple Pavi 225g","350 Lei/bucata",NA,"Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"2253","Grisine torinesi Valedoro 100 g","475 Lei/bucata",NA,"Aperitive sarate",20170803,"carrefour.js","v1",NA,NA
"2254","Gruyere de France Entre Mont 200g","1800 Lei/bucata",NA,"Lactate",20170803,"carrefour.js","v1",NA,NA
"2255","Gulas de porc Carrefour 300g","535 Lei/bucata","","Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"2256","Gulas de vita Carrefour 300g","509 Lei/bucata",NA,"Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"2257","Gulie per bucata","169 Lei/bucata","","Legume proaspete",20170803,"carrefour.js","v1",NA,NA
"2258","Guma de mestecat Airwaves Extreme 14g","170 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"2259","Guma de mestecat cu aroma de afine Orbit Blueberry 14g","150 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"2260","Guma de mestecat cu aroma de fructe Airwaves Cool 14g","185 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"2261","Guma de mestecat cu aroma de menta Airwaves Cool 14g","180 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"2262","Guma de mestecat cu aroma de menta Five Cobalt 31g","400 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"2263","Guma de mestecat cu aroma de menta Orbit Pellets Peppermint 14g","140 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"2264","Guma de mestecat cu aroma de menta Orbit Pellets Spearmint 14g","140 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"2265","Guma de mestecat cu aroma de menta si mentol Orbit Professional Fresh Mint 14g","180 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"2266","Guma de mestecat cu aroma de menta si mentol Orbit Professional Strong 14g","180 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"2267","Guma de mestecat cu aroma de menta si mentol Orbit Professional White 14g","180 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"2268","Guma de mestecat cu aroma de mentol si menta Orbit Professional 14g","180 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"2269","Guma de mestecat cu aroma de mentol si menta Winterfresh Original 14g","140 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"2270","Guma de mestecat cu aroma de pepene Orbit 14g","140 Lei/bucata","","Dulciuri",20170803,"carrefour.js","v1",NA,NA
"2271","Guma de mestecat cu aroma de pepene rosu Five 31g","400 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"2272","Guma de mestecat cu aroma de tutti frutti Malabar 214g","1024 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"2273","Guma de mestecat cu arome de mentol si eucalipt Airwaves 14g","145 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"2274","Guma de mestecat cu coacaze negre Airwaves Cool Cassis 14g","145 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"2275","Guma de mestecat fara zahar si aroma de menta Winterfrost Orbit 14g","140 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",14724,147
"2276","Guma de mestecat fara zahar si aroma de ulei de menta Spearmint Orbit 42 g","420 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"2277","Guma de mestecat fara zahar si arome de fructe Orbit for Kids 13 g","140 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"2278","Guma de mestecat Orbit professional white 84 g","1015 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"2279","Guma de mestecat pentru copii cu calciu Orbit 13g","140 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"2280","Gustare cu carne de porc 300g","270 Lei/bucata","","Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"2281","Gustare din cous-cous, legume si ton Calvo 160g","1575 Lei/bucata",NA,"Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"2282","Halloumi Mediterranea 200g","1485 Lei/bucata",NA,"Lactate",20170803,"carrefour.js","v1",NA,NA
"2283","Halva cu aroma de vanilie Baktat 350g","1460 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"2284","Halva cu cacao Baktat 350 g","1460 Lei/bucata","","Produse de post",20170803,"carrefour.js","v1",NA,NA
"2285","Halva cu cacao Carrefour per kg","1790 Lei/kg",NA,"Cofetarie si patiserie",20170803,"carrefour.js","v1",NA,NA
"2286","Halva cu cacao Feleacul 400g","580 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",14803,148
"2287","Halva cu fistic Baktat 350g","1837 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"2288","Halva din floarea soarelui cu cacao Feleacul 200g","335 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"2289","Halva Feleacul 200g","335 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"2290","Halva Feleacul 400g","580 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"2291","Halvita cu arahide Sultan 80g","180 Lei/bucata",NA,"Dulciuri",20170803,"carrefour.js","v1",NA,NA
"2292","Hamburger de manzat natur x2","10000 Lei/kg","","Carne",20170803,"carrefour.js","v1",NA,NA
"2293","Hamburger din manzat natur x3","2900 Lei/kg","","Carne",20170803,"carrefour.js","v1",NA,NA
"2294","Hering bucati in ulei Baltic Club 240g","710 Lei/bucata",NA,"Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"2295","Hering file in sos tomat Home Garden 170g","600 Lei/bucata","","Conserve si borcane",20170803,"carrefour.js","v1",17107,171
"2296","Hering file in ulei Home Garden 170g","600 Lei/bucata",NA,"Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"2297","Hering in sos de rosii Nemo 170g","420 Lei/bucata",NA,"Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"2298","Hering in sos tomat Baltic Club 240g","720 Lei/bucata",NA,"Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"2299","Hering in sos tomat Home Garden 170g","530 Lei/bucata",NA,"Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"2300","Hering in sos tomat King Oscar 170g","504 Lei/bucata",NA,"Conserve si borcane",20170803,"carrefour.js","v1",17105,171
"2301","Hering in ulei de rapita Evra 170g","364 Lei/bucata",NA,"Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"2302","Hering in ulei Home Garden 170g","530 Lei/bucata",NA,"Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"2303","Hering in ulei King Oscar 170g","715 Lei/bucata",NA,"Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"2304","Hering marinat Bonito 1.2Kg","1670 Lei/bucata","","Peste si fructe de mare",20170803,"carrefour.js","v1",NA,NA
"2305","Hering marinat cu legume 1.2kg Negro 2000","2042 Lei/bucata","","Peste si fructe de mare",20170803,"carrefour.js","v1",NA,NA
"2306","Hering marinat cu legume Bonito 315g","555 Lei/bucata","","Peste si fructe de mare",20170803,"carrefour.js","v1",NA,NA
"2307","Hering marinat cu legume Carrefour 500g","610 Lei/bucata","","Peste si fructe de mare",20170803,"carrefour.js","v1",NA,NA
"2308","Hering marinat cu legume Gastronatura 1kg","1053 Lei/bucata","","Peste si fructe de mare",20170803,"carrefour.js","v1",NA,NA
"2309","Hering marinat cu masline Bonito 270g","900 Lei/bucata","","Peste si fructe de mare",20170803,"carrefour.js","v1",NA,NA
"2310","Hot dog Angst 300g","759 Lei/bucata","","Mezeluri",20170803,"carrefour.js","v1",NA,NA
"2311","Hot Dogs Zimbo 220g","1290 Lei/bucata",NA,"Mezeluri",20170803,"carrefour.js","v1",NA,NA
"2312","Hrean clasic Hame 160g","295 Lei/bucata","","Ketchup, mustar si alte sosuri",20170803,"carrefour.js","v1",NA,NA
"2313","Hrean in otet de masa Univer 190g","480 Lei/bucata","","Ketchup, mustar si alte sosuri",20170803,"carrefour.js","v1",NA,NA
"2314","Hrean in otet de masa Univer 190g","480 Lei/bucata",NA,"Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"2315","Hrean in otet iute Univer 190g","480 Lei/bucata","","Ketchup, mustar si alte sosuri",20170803,"carrefour.js","v1",NA,NA
"2316","Hrean in otet iute Univer 190g","480 Lei/bucata",NA,"Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"2317","Hrean Olympia 120g","280 Lei/bucata","","Ketchup, mustar si alte sosuri",20170803,"carrefour.js","v1",NA,NA
"2318","Hrean ras Smak 175g","330 Lei/bucata",NA,"Ketchup, mustar si alte sosuri",20170803,"carrefour.js","v1",NA,NA
"2319","Hummus Scandia Sibiu 200g","470 Lei/bucata",NA,"Conserve si borcane",20170803,"carrefour.js","v1",NA,NA
"2320","Humus Baktat 330g","1130 Lei/bucata","","Produse de post",20170803,"carrefour.js","v1",NA,NA
"2321","Iaurt afine si piersici 2x90g Danonino","385 Lei/bucata",NA,"Lactate",20170803,"carrefour.js","v1",NA,NA
"2322","Iaurt Bifidus ProdLacta 3.5% grasime 140g","115 Lei/bucata",NA,"Lactate",20170803,"carrefour.js","v1",NA,NA
"2323","Iaurt Bio 0.9% 140g Napolact","195 Lei/bucata",NA,"Lactate",20170803,"carrefour.js","v1",NA,NA
"2324","Iaurt Bio 0.9% 300g Napolact","385 Lei/bucata",NA,"Lactate",20170803,"carrefour.js","v1",NA,NA
"2325","Iaurt Bio 0.9% 330g Napolact","345 Lei/bucata",NA,"Lactate",20170803,"carrefour.js","v1",NA,NA
"2326","Iaurt Bio Andechser 400g","840 Lei/bucata","","Lactate",20170803,"carrefour.js","v1",NA,NA
"2327","Iaurt Bio Bio+ 200g","370 Lei/bucata",NA,"Lactate",20170803,"carrefour.js","v1",NA,NA
"2328","Iaurt Bio cu afine si coacaze negre Andechser Natur 500g","850 Lei/bucata",NA,"Lactate",20170803,"carrefour.js","v1",NA,NA
"2329","Iaurt Bio cu lamaie Bioland 500g","1275 Lei/bucata",NA,"Lactate",20170803,"carrefour.js","v1",NA,NA
"2330","Iaurt bio cu pere si smochine 2.9% grasime 150g Bio+","425 Lei/bucata",NA,"Lactate",20170803,"carrefour.js","v1",NA,NA
"2331","Iaurt Bio cu zmeura si lamaie Andechser Natur 500g","850 Lei/bucata",NA,"Lactate",20170803,"carrefour.js","v1",NA,NA
"2332","Iaurt Bio mango si vanile Andechser 150g","585 Lei/bucata",NA,"Lactate",20170803,"carrefour.js","v1",NA,NA
"2333","Iaurt Bio natur Andechser 150g","542 Lei/bucata","","Lactate",20170803,"carrefour.js","v1",NA,NA
"2334","Iaurt BIO natural Andechser 0.1% grasime 150g","255 Lei/bucata","","Lactate",20170803,"carrefour.js","v1",NA,NA
"2335","Iaurt Bio Olympus 150g","195 Lei/bucata","","Lactate",20170803,"carrefour.js","v1",NA,NA
"2336","Iaurt Bio Sobbeke 150g","245 Lei/bucata",NA,"Lactate",20170803,"carrefour.js","v1",NA,NA
"2337","Iaurt Bio usor Andechser Natur 500g","590 Lei/bucata",NA,"Lactate",20170803,"carrefour.js","v1",NA,NA
"2338","Iaurt Bio+ 200g","345 Lei/bucata",NA,"Lactate",20170803,"carrefour.js","v1",NA,NA
"2339","Iaurt capsuni si vanilie 2x90g Danonino","385 Lei/bucata",NA,"Lactate",20170803,"carrefour.js","v1",NA,NA
"2340","Iaurt clasic Baciul 2.8% grasime 900g","520 Lei/bucata",NA,"Lactate",20170803,"carrefour.js","v1",NA,NA
"2341","Iaurt clasic cu fulgi de porumb Activia Mic Dejun 168g","239 Lei/kg",NA,"Lactate",20170803,"carrefour.js","v1",NA,NA
"2342","Iaurt clasic Danone Activia natur 6x125g","684 Lei/bucata",NA,"Lactate",20170803,"carrefour.js","v1",NA,NA
"2343","Iaurt clasic Danone Activia Natur 8x125g","840 Lei/bucata",NA,"Lactate",20170803,"carrefour.js","v1",NA,NA
"2344","Iaurt Covalact 2.8% grasime 375g","215 Lei/bucata",NA,"Lactate",20170803,"carrefour.js","v1",NA,NA
"2345","Iaurt Covalact 2.8% grasime 900g","530 Lei/bucata","","Lactate",20170803,"carrefour.js","v1",NA,NA
"2346","Iaurt cremos Covalact 5% grasime 125g","130 Lei/bucata","","Lactate",20170803,"carrefour.js","v1",NA,NA
"2347","Iaurt cremos Covalact 5% grasime 300g","270 Lei/bucata",NA,"Lactate",20170803,"carrefour.js","v1",NA,NA
"2348","Iaurt cu 18% preparat de capsuni Zott Jogobella 400g","400 Lei/bucata",NA,"Lactate",20170803,"carrefour.js","v1",NA,NA
"2349","Iaurt cu afine Zuzu Max 125g","140 Lei/bucata",NA,"Lactate",20170803,"carrefour.js","v1",NA,NA
"2350","Iaurt cu banane Zuzu 125g","120 Lei/bucata",NA,"Lactate",20170803,"carrefour.js","v1",NA,NA
"2351","Iaurt cu biscuiti Danone Disney 125g","145 Lei/bucata",NA,"Lactate",20170803,"carrefour.js","v1",NA,NA
"2352","Iaurt cu biscuiti Danone Nutriday Delicios 125g","125 Lei/bucata",NA,"Lactate",20170803,"carrefour.js","v1",NA,NA
"2353","Iaurt cu biscuiti si capsuni Danone Disney 6x125g","725 Lei/bucata",NA,"Lactate",20170803,"carrefour.js","v1",NA,NA
"2354","Iaurt cu bucati de capsuni 125g Muller","170 Lei/bucata",NA,"Lactate",20170803,"carrefour.js","v1",NA,NA
"2355","Iaurt cu bucati de mure si zmeura Muller 125g","150 Lei/bucata","","Lactate",20170803,"carrefour.js","v1",NA,NA
"2356","Iaurt cu bucati de mure si zmeura Muller 500g","540 Lei/bucata","","Lactate",20170803,"carrefour.js","v1",NA,NA
"2357","Iaurt cu bucati de piersici si caise Muller 500g","540 Lei/bucata","","Lactate",20170803,"carrefour.js","v1",NA,NA
"2358","Iaurt cu caise Danone Casa Buna 100g","059 Lei/bucata",NA,"Lactate",20170803,"carrefour.js","v1",NA,NA
"2359","Iaurt cu caise Danone Nutriday 400g","325 Lei/bucata",NA,"Lactate",20170803,"carrefour.js","v1",NA,NA
